koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_prad,koi_dor,koi_max_mult_ev,koi_count,koi_fwm_stat_sig,koi_dicco_msky,koi_disposition
0.0,1.0,0.0,0.0,0.001527868333767234,0.01753689464504861,0.0013545035425011473,0.0,0.156,0.0009367945823927766,0.0
0.0,0.0,0.0,0.0,0.00010521134040015635,0.029209847227892237,0.0005098238697657542,0.0,0.0,0.019864559819413093,1.0
0.0,0.0,0.0,0.0,0.00014514557179291643,0.04353574357956397,0.0006315483311795959,0.33333333333333337,0.12300000000000001,0.0013544018058690745,1.0
0.0,0.0,0.0,0.0,9.868362949941672e-05,0.01119479848239132,0.0005922455288809937,0.33333333333333337,0.23600000000000002,0.0006772009029345372,1.0
0.0,0.0,0.0,0.0,0.00011596286423666868,0.01479031756673246,0.0004917639057195851,0.0,0.16699999999999998,0.0024830699774266367,1.0
0.0,0.0,0.0,0.0,0.0001259464220848587,0.03304881291690231,0.0011137343893107287,0.16666666666666666,0.047,0.0009029345372460497,1.0
0.0,0.0,0.0,0.0,7.833253080887554e-05,0.05517748505924492,0.0001554322828284028,0.16666666666666666,0.599,0.006207674943566592,1.0
0.0,1.0,1.0,0.0,0.00024805301422810587,0.0007578055847899557,0.0006698753396527257,0.0,0.0,0.07279909706546275,0.0
0.0,0.0,0.0,0.0,7.756456482055322e-05,0.004958820070487155,0.0003980772316662857,0.0,0.281,0.001693002257336343,1.0
0.0,1.0,0.0,0.0,0.00047383501479486475,0.014340877681189818,0.010310696827055309,0.0,0.518,6.772009029345373e-05,0.0
0.0,0.0,0.0,0.0,0.0001098191363300902,0.005146086689463257,0.003209227042775474,0.33333333333333337,0.0,0.0009029345372460497,1.0
0.0,0.0,0.0,0.0,0.00020811878283534578,0.017767856808452463,0.002409825200967227,0.0,0.043,0.0008803611738148984,1.0
0.0,0.0,0.0,0.0,9.369185057532172e-05,0.017586832410108902,0.0006001925041281103,0.0,0.645,0.0010158013544018058,1.0
0.0,0.0,0.0,0.0,0.00016703260246010224,0.00464670903886032,0.0017979247306930653,0.0,0.431,0.0003950338600451468,1.0
0.0,0.0,0.0,0.0,0.00046577137191748056,0.005346461971767684,0.02711516315448625,0.0,0.0,0.00028216704288939055,1.0
0.0,1.0,1.0,0.0,0.0002787716537609982,0.00756182607425496,0.003823541651519545,0.0,0.0,0.036772009029345375,0.0
0.0,0.0,0.0,0.0,6.950092194316898e-05,0.006057450901813615,0.0005065463633016924,0.0,0.255,0.003047404063205418,1.0
0.0,0.0,0.0,0.0,0.000121722609149086,0.005732855428921706,0.001049840745265587,0.33333333333333337,0.016,0.0011286681715575622,1.0
0.0,0.0,0.0,0.0,0.00014860141874036684,0.009553094456034167,0.00046844256463897426,0.33333333333333337,0.37200000000000005,0.0012415349887133183,1.0
0.0,0.0,0.0,0.0,0.0001148109152541852,0.029147425021566874,0.0007011666829579524,0.0,0.5920000000000001,0.003047404063205418,1.0
0.0,0.0,0.0,0.0,9.829964650525557e-05,0.009940112135251443,0.0014297204872384464,0.5,0.044000000000000004,0.0029345372460496616,1.0
0.0,0.0,0.0,0.0,6.566109200155743e-05,0.004752826789613444,0.0006708706304734069,0.33333333333333337,0.009000000000000001,0.0006772009029345372,1.0
0.0,1.0,0.0,0.0,0.0005740545762709261,0.016844008154837033,0.021295299823075972,0.0,0.0,0.0008577878103837471,0.0
0.0,0.0,0.0,0.0,7.372473487894168e-05,0.025976376940238226,0.00043134637068864817,0.33333333333333337,0.204,0.0003386004514672686,1.0
0.0,0.0,0.0,0.0,7.986846278552015e-05,0.017998818971856324,0.0007048794034013807,0.33333333333333337,0.588,0.0007900677200902936,1.0
0.0,0.0,0.0,0.0,7.334075188478052e-05,0.04402263678890183,0.00026060673012081096,0.33333333333333337,0.01,0.0019187358916478558,1.0
0.0,0.0,0.0,0.0,0.00022808589853172583,0.005426986617927407,0.007246534693829594,0.0,0.0,0.0009367945823927766,1.0
0.0,0.0,0.0,0.0,7.334075188478052e-05,0.0039787914311788936,0.000481749735901512,0.0,0.0,0.003724604966139955,1.0
0.0,1.0,0.0,0.0,0.0004281410384896874,0.007494410091423564,0.01403915031945964,0.0,0.5529999999999999,0.00013544018058690745,0.0
0.0,0.0,0.0,0.0,8.678015668042092e-05,0.004902640084794325,0.0011592064513564597,0.16666666666666666,0.0,0.0006884875846501128,1.0
0.0,0.0,0.0,0.0,9.868362949941672e-05,0.016975094788120305,0.0011343380339676051,0.0,0.17800000000000002,0.000744920993227991,1.0
0.0,0.0,0.0,0.0,0.00020082310594628385,0.0064694374635610365,0.004168591058232638,0.0,0.013000000000000001,0.0005869074492099323,1.0
0.0,0.0,0.0,0.0,0.0001835438712090319,0.0035293515456362506,0.004676298559953203,0.0,0.0,0.0009593679458239279,1.0
0.0,0.0,0.0,0.0,7.103685391981359e-05,0.03371673052458374,0.00043890582776362464,0.16666666666666666,0.0,0.0029345372460496616,1.0
0.0,0.0,0.0,0.0,7.026888793149129e-05,0.028023825307710266,0.00029868269938826257,0.16666666666666666,0.0,0.0028216704288939053,1.0
0.0,0.0,0.0,0.0,9.906761249357789e-05,0.007530614971092277,0.0005028883575837657,0.0,0.758,0.0019187358916478558,1.0
0.0,0.0,0.0,0.0,0.00010713125537096213,0.016975094788120305,0.0012003937511193353,0.5,0.012,0.002595936794582393,1.0
0.0,1.0,1.0,0.0,0.0008244114884639989,0.0007390789228923454,0.0005257525659577646,0.0,0.0,0.05837471783295711,0.0
0.0,0.0,1.0,0.0,0.001242184986111335,0.0008576811149105428,0.0007959001609455897,0.0,0.0,0.00925507900677201,0.0
0.0,0.0,0.0,0.0,0.000116730830224991,0.0037965185887088217,0.0008541949247076484,0.16666666666666666,0.0,0.0005643340857787811,1.0
0.0,0.0,0.0,0.0,0.0001244104901082141,0.008113014156107951,0.0006759703466328382,0.16666666666666666,0.0,0.0010158013544018058,1.0
0.0,0.0,0.0,0.0,9.637973153444979e-05,0.014646746492184115,0.0006723978198465377,0.16666666666666666,0.046,0.0019187358916478558,1.0
0.0,0.0,0.0,0.0,8.754812266874324e-05,0.05786788215186823,0.00016489760196977104,0.16666666666666666,0.424,0.005981941309255079,1.0
0.0,0.0,0.0,0.0,0.0002810755517259652,0.01015234763675769,0.004115190019744841,0.0,0.0,0.000981941309255079,1.0
0.0,1.0,0.0,0.0,0.0017855209228493686,0.0009076188799708364,0.0012454125182880377,0.0,0.021,0.0011963882618510157,0.0
0.0,1.0,1.0,0.0,0.0010947355163534516,0.003067427218828535,0.0005678778148522545,0.0,0.0,0.05778781038374718,0.0
0.0,0.0,0.0,0.0,7.602863284390861e-05,0.004322113565968412,0.0005527293268390428,0.0,0.085,0.0029345372460496616,1.0
0.0,0.0,0.0,0.0,0.00010329142542935059,0.00886645018645513,0.0007539245668816921,0.0,0.005,0.0012415349887133183,1.0
0.0,1.0,1.0,1.0,0.001053265352984047,0.00039638101016608055,0.005541417794738425,0.0,0.0,0.08312641083521445,0.0
0.0,0.0,0.0,0.0,7.218880290229705e-05,0.024590603959815077,0.00041326941347191823,0.5,0.016,0.0003386004514672686,1.0
0.0,0.0,0.0,0.0,6.719702397820205e-05,0.0472311381940257,0.00022402708340460163,0.5,0.006,0.0009029345372460497,1.0
0.0,0.0,0.0,0.0,4.722990828182201e-05,0.006850212922145776,7.743475872703238e-05,0.5,0.096,0.007223476297968398,1.0
0.0,0.0,0.0,0.0,4.300609534604931e-05,0.011981318282090942,0.0001124210699484709,0.5,0.048,0.006207674943566592,1.0
0.0,0.0,0.0,0.0,0.0002787716537609982,0.007043721761754413,0.0075611648886178785,0.0,0.0,0.0038600451467268627,1.0
0.0,0.0,0.0,0.0,8.601219069209862e-05,0.01872291656523058,0.0003795615510110514,0.0,0.799,0.0013544018058690745,1.0
0.0,0.0,0.0,0.0,0.0003705435893655142,0.002890397841689794,0.014477409934709433,0.0,0.0,0.002200902934537246,1.0
0.0,1.0,0.0,0.0,0.000506857552292724,0.0062309846353981345,0.011951002840830949,0.0,0.0,0.0008465011286681715,0.0
0.0,0.0,0.0,0.0,0.0003386730008501384,0.07789916816167851,0.0022260861338138584,0.6666666666666666,0.081,0.0005869074492099323,1.0
0.0,0.0,0.0,0.0,2.7262792585441977e-05,0.006357077492175376,9.128517784554643e-05,0.5,0.5670000000000001,0.009029345372460498,1.0
0.0,0.0,0.0,0.0,0.0004650034059291582,0.04746210035742956,0.006491020588236408,0.6666666666666666,0.051,0.00018058690744920995,1.0
0.0,0.0,1.0,1.0,0.000983380448046717,0.0006023742910397918,0.0005110080146389738,0.0,0.0,0.07336343115124154,0.0
0.0,0.0,0.0,0.0,0.0004308289194488155,0.0032440820627293236,0.020704083201940032,0.0,0.0,0.00011286681715575621,1.0
0.0,0.0,0.0,0.0,0.0001278663370556645,0.02366051308556711,0.0013057818649560794,0.0,0.722,0.0005304740406320542,1.0
0.0,0.0,0.0,0.0,7.487668386142514e-05,0.0071123861887123175,0.0010482403498062354,0.5,0.057999999999999996,0.0006772009029345372,1.0
0.0,1.0,1.0,0.0,0.0011588606763783646,0.0014444498543689926,0.000894279351282596,0.0,0.0,0.036963882618510156,0.0
0.0,0.0,0.0,0.0,0.000116730830224991,0.02004626733932836,0.0005930170762892891,0.33333333333333337,0.0,0.006320541760722349,1.0
0.0,0.0,0.0,0.0,6.220524505410704e-05,0.004228480256480362,0.0005352604090718409,0.5,0.054000000000000006,0.006659142212189616,1.0
0.0,0.0,0.0,0.0,0.00010290744243518942,0.003148576087051512,0.0003520450927792402,0.33333333333333337,0.48200000000000004,0.0018058690744920994,1.0
0.0,0.0,0.0,0.0,0.0001512892996994949,0.014915161979383192,0.0005240746955963991,0.33333333333333337,0.0,0.005304740406320542,1.0
0.0,0.0,0.0,0.0,0.0004415804432853278,0.006674806522371494,0.042509711456494605,0.0,0.0,0.0005981941309255079,1.0
0.0,0.0,0.0,0.0,0.0002088867488236681,0.008735363553171858,0.002035673553047803,0.0,0.09699999999999999,0.0013205417607223477,1.0
0.0,0.0,0.0,0.0,6.604507499571859e-05,0.027586869863432697,0.00031129013375433203,0.16666666666666666,0.01,0.002595936794582393,1.0
0.0,0.0,0.0,0.0,6.68130409840409e-05,0.014852739773057826,0.0001673705597957525,0.16666666666666666,0.028999999999999998,0.006772009029345372,1.0
0.0,0.0,0.0,0.0,7.756456482055322e-05,0.014091188855888347,0.0007897327482822177,0.0,0.024,0.000925507900677201,1.0
0.0,1.0,0.0,0.0,0.0010528813699898858,0.04808444975449346,0.03649410855476416,0.0,0.0,0.0016817155756207675,0.0
0.0,1.0,1.0,1.0,0.0005210649230766868,0.0005380794185246636,0.001877770467324468,0.0,0.0,0.12607223476297968,0.0
0.0,0.0,0.0,0.0,0.00010789922135928444,0.010957594098354926,0.0012125484857798089,0.5,0.0,0.004740406320541761,1.0
0.0,0.0,0.0,0.0,0.000126714388073181,0.02383092570883536,0.0004948923114781816,0.0,0.44799999999999995,0.0014672686230248308,1.0
0.0,1.0,0.0,0.0,0.0003939665520093446,0.009068698134949319,0.007764385969078489,0.0,0.0,0.00018058690744920995,0.0
0.0,0.0,0.0,0.0,0.000419693412618142,0.01887272986041146,0.0033437033599820008,0.0,0.006,0.0003950338600451468,1.0
0.0,0.0,0.0,0.0,7.794854781471437e-05,0.01191265385513304,0.0005445200451753326,0.16666666666666666,0.0,0.0022573363431151244,1.0
0.0,0.0,0.0,0.0,5.298965319423933e-05,0.00822350146130385,0.00019259460237721599,0.16666666666666666,0.02,0.0023702031602708803,1.0
0.0,0.0,0.0,0.0,9.061998662203248e-05,0.008398283639014879,0.0010480306852767055,0.0,0.871,0.0005530474040632055,1.0
0.0,0.0,1.0,0.0,0.00014514557179291643,0.003448202677413274,0.0007274366059318756,0.0,0.0,0.014108352144469526,0.0
0.0,0.0,1.0,1.0,0.0010048834957197415,0.00046379699299747704,0.0018814995241975662,0.0,0.0,0.08788939051918736,0.0
0.0,0.0,0.0,0.0,0.0003421288477975887,0.0058701842828375135,0.013263201926266907,0.0,0.0,0.006365688487584649,1.0
0.0,0.0,0.0,0.0,0.00018891963312728808,0.012886440273808766,0.001580159097038201,0.6666666666666666,0.0,0.005530474040632055,1.0
0.0,0.0,0.0,0.0,3.763033342779315e-05,0.005620495457536045,6.286875883804874e-05,0.5,0.628,0.010835214446952596,1.0
0.0,0.0,0.0,0.0,0.00024651708225146126,0.020089962883756116,0.0021122706798143583,0.6666666666666666,0.0,0.005079006772009029,1.0
0.0,1.0,0.0,0.0,0.00046845925287660855,0.0036516990700339704,0.024981013849667277,0.0,0.0,0.001489841986455982,0.0
0.0,1.0,0.0,0.0,0.000673122188764504,0.013747242499035577,0.03573564055178108,0.0,0.0,0.0006884875846501128,0.0
0.0,1.0,0.0,0.0,0.0012041706696893808,0.0027553161872016997,0.0021253720449001022,0.0,0.706,0.0019864559819413093,0.0
0.0,0.0,0.0,0.0,0.0002998907184398617,0.013817779592183242,0.003721291815077919,0.6666666666666666,0.032,0.00022573363431151243,1.0
0.0,0.0,0.0,0.0,0.00011442693226002407,0.008935114613413033,0.0005586095795477184,0.6666666666666666,0.055,0.00327313769751693,1.0
0.0,0.0,0.0,0.0,8.601219069209862e-05,0.005202266675156087,0.0003934159516212188,0.6666666666666666,0.0,0.002595936794582393,1.0
0.0,0.0,0.0,0.0,5.9133381100817805e-05,0.0014444498543689926,0.00015957642046792036,0.6666666666666666,0.006999999999999999,0.00925507900677201,1.0
0.0,0.0,0.0,0.0,5.5677534153367414e-05,0.0035861557533923352,0.0005718856171873804,0.5,0.307,0.004063205417607223,1.0
0.0,0.0,0.0,0.0,9.945159548773903e-05,0.031144935623978617,0.0001652601434648909,0.6666666666666666,0.39399999999999996,0.009932279909706547,1.0
0.0,0.0,0.0,0.0,8.716413967458209e-05,0.019197325333303372,0.0006660914449152087,0.16666666666666666,0.008,0.0014672686230248308,1.0
0.0,0.0,0.0,0.0,8.79321056629044e-05,0.055988973741474685,0.00019243148435835322,0.16666666666666666,0.12300000000000001,0.005981941309255079,1.0
0.0,1.0,1.0,1.0,0.0006520031240856405,0.0007890166879526391,0.0007702298629285257,0.0,0.0,0.07172686230248308,0.0
0.0,0.0,0.0,0.0,8.332430973297054e-05,0.013529388998960046,0.000508616307975131,0.16666666666666666,0.33399999999999996,0.0009029345372460497,1.0
0.0,0.0,0.0,0.0,5.3757619182561635e-05,0.007965697749180083,0.00023486484734660116,0.16666666666666666,0.997,0.0019187358916478558,1.0
0.0,1.0,0.0,0.0,0.0014687349526664162,0.004546833508739733,0.00603088616528843,0.0,0.0,0.0018397291196388262,0.0
0.0,0.0,0.0,0.0,0.00031333012323550216,0.017012548111915524,0.00988396588768826,0.0,0.0,0.0003724604966139955,1.0
0.0,0.0,0.0,0.0,0.00020389496989957307,0.007906396653170986,0.004206520717943411,0.0,0.012,0.0004401805869074492,1.0
0.0,0.0,0.0,0.0,9.906761249357789e-05,0.0017003809003029976,0.0004692995704557427,0.0,0.02,0.00835214446952596,1.0
0.0,0.0,0.0,0.0,0.00011250701728921829,0.007630490501212864,0.0007731545148256134,0.16666666666666666,0.009000000000000001,0.001693002257336343,1.0
0.0,0.0,0.0,0.0,0.00011250701728921829,0.005520619927415458,0.0002822059118762028,0.16666666666666666,0.036000000000000004,0.002708803611738149,1.0
0.0,0.0,0.0,0.0,8.562820769793748e-05,0.017786583470350077,0.0007162058646590777,0.16666666666666666,0.8320000000000001,0.0018058690744920994,1.0
0.0,0.0,0.0,0.0,9.829964650525557e-05,0.03922236912248111,0.0006658289332670865,0.16666666666666666,0.622,0.0010158013544018058,1.0
0.0,0.0,0.0,0.0,0.00023538157542078776,0.005988786474855711,0.004894498053059346,0.0,0.0,0.0005643340857787811,1.0
0.0,0.0,0.0,0.0,0.000163960738506813,0.00538048207421501,0.0016691450250235001,0.0,0.41600000000000004,0.0006094808126410836,1.0
0.0,0.0,0.0,0.0,0.00014092175885714375,0.007680428266273157,0.0011503689765071212,0.0,0.0,0.0013318284424379233,1.0
0.0,0.0,0.0,0.0,0.0005283605999657487,0.026375879060720576,0.015038982913866822,0.0,0.0,0.00012415349887133183,1.0
0.0,0.0,0.0,0.0,0.0002883712286150271,0.030895246798677146,0.0025075566600770904,0.0,0.40299999999999997,0.0006884875846501128,1.0
0.0,1.0,1.0,0.0,0.0010267705263869273,0.0019001319605441718,0.0024470933994616005,0.0,0.0,0.0616704288939052,0.0
0.0,0.0,0.0,0.0,8.486024170961516e-05,0.014415784328780257,0.0008484473336590044,0.0,0.001,0.005191873589164786,1.0
0.0,0.0,0.0,0.0,9.177193560451595e-05,0.015295937437967932,0.00074649707367955,0.0,0.006999999999999999,0.0005643340857787811,1.0
0.0,0.0,0.0,0.0,0.00013823387789801565,0.010476943109649597,0.0010212667700136493,0.0,0.348,0.0007223476297968398,1.0
0.0,0.0,0.0,0.0,9.522778255196633e-05,0.012848986950013547,0.0007397002774876842,0.5,0.139,0.0014672686230248308,1.0
0.0,0.0,0.0,0.0,0.0001132749832775406,0.03676917641389418,0.0004408904166443544,0.5,0.091,0.0029345372460496616,1.0
0.0,0.0,0.0,0.0,8.601219069209862e-05,0.03014618032277274,0.00019804832240018105,0.5,0.001,0.0012415349887133183,1.0
0.0,0.0,0.0,0.0,7.142083691397474e-05,0.058485861994489366,0.00024933812363100224,0.0,0.048,0.0039503386004514675,1.0
0.0,0.0,0.0,0.0,0.0004339007834021047,0.041625624066007734,0.018420322165149685,0.0,0.0,0.0003160270880361174,1.0
0.0,0.0,0.0,0.0,9.177193560451595e-05,0.009821509943233244,0.0008518864804749239,0.16666666666666666,0.309,0.0009029345372460497,1.0
0.0,0.0,0.0,0.0,0.0003117941912588575,0.02080781825649784,0.0049849706782372,0.16666666666666666,0.0,0.00011286681715575621,1.0
0.0,0.0,0.0,0.0,8.4476258715454e-05,0.021157382611919892,4.5501635908989864e-05,0.16666666666666666,0.175,0.004627539503386005,1.0
0.0,1.0,1.0,1.0,9.906761249357789e-05,0.017611801292639048,0.0008564665504041579,0.0,0.0,0.1048194130925508,0.0
0.0,0.0,0.0,0.0,5.1069738223433557e-05,0.005318996200984523,0.0004342811405000918,0.0,0.022000000000000002,0.0022573363431151244,1.0
0.0,1.0,0.0,0.0,0.0005583112735103187,0.009669823981862603,0.03603507129956762,0.0,0.002,0.0003047404063205418,0.0
0.0,0.0,0.0,0.0,9.753168051693326e-05,0.006481297682762856,0.0009966145435169312,0.0,0.6829999999999999,0.0007900677200902936,1.0
0.0,0.0,0.0,0.0,0.00011634684723082983,0.007018752879224267,0.0012647278835941267,0.33333333333333337,0.0,0.0031602708803611743,1.0
0.0,0.0,0.0,0.0,0.00010021956147606133,0.01934713862848425,0.0004581361040779917,0.33333333333333337,0.0,0.0028216704288939053,1.0
0.0,0.0,0.0,0.0,9.945159548773903e-05,0.013229762408598283,0.00020996369552894867,0.33333333333333337,0.073,0.004401805869074492,1.0
0.0,0.0,0.0,0.0,0.00029566690550408907,0.03744957846284069,0.0018152130241920218,0.16666666666666666,0.0,0.005191873589164786,1.0
0.0,1.0,1.0,0.0,0.00016472870449513532,0.002230969654068617,0.0008319819570199301,0.0,0.0,0.04697516930022574,0.0
0.0,0.0,0.0,0.0,0.00014706548676372223,0.03228101977910029,0.0012493008348272625,0.5,0.001,0.0010158013544018058,1.0
0.0,0.0,0.0,0.0,0.00020850276582950694,0.039247338005011255,0.0021544428856825723,0.5,0.0,0.0008916478555304741,1.0
0.0,0.0,0.0,0.0,9.023600362787133e-05,0.009103654570491525,0.000739794622421342,0.5,0.0,0.00022573363431151243,1.0
0.0,0.0,0.0,0.0,6.834897296068552e-05,0.004802764554673738,0.00033689502448325877,0.5,0.002,0.005869074492099323,1.0
0.0,0.0,0.0,0.0,0.0001148109152541852,0.024681740381050116,0.0008320003662880378,0.16666666666666666,0.013000000000000001,0.0029345372460496616,1.0
0.0,0.0,0.0,0.0,6.182126205994588e-05,0.006950088452266363,0.0002516042080762417,0.5,0.9470000000000001,0.004853273137697517,1.0
0.0,1.0,0.0,0.0,8.946803763954902e-05,0.01354187344022512,0.001774443986284258,0.0,0.0,0.005981941309255079,0.0
0.0,0.0,0.0,0.0,0.0003217777491070476,0.030333446941748846,0.003421066205581442,0.16666666666666666,0.33,0.0001693002257336343,1.0
0.0,0.0,0.0,0.0,7.257278589645822e-05,0.009665454427419826,0.00019877145569089985,0.16666666666666666,0.938,0.002144469525959368,1.0
0.0,0.0,0.0,0.0,8.754812266874324e-05,0.009426377377193672,0.0005593703112544608,0.0,0.11699999999999999,0.004966139954853273,1.0
0.0,1.0,0.0,0.0,0.022600471070337236,0.023467004245958475,0.011168944294571301,0.0,0.0,0.0005756207674943567,0.0
0.0,0.0,0.0,0.0,8.639617368625978e-05,0.011038742966577902,0.001563644526401742,0.33333333333333337,0.129,0.000744920993227991,1.0
0.0,0.0,0.0,0.0,8.063642877384246e-05,0.020171111751979096,0.0009030309572604043,0.33333333333333337,0.037000000000000005,0.00011286681715575621,1.0
0.0,0.0,0.0,0.0,5.145372121759471e-05,0.03020860252909811,0.00010314273725273168,0.33333333333333337,0.016,0.007110609480812641,1.0
0.0,1.0,1.0,1.0,0.0024413638768766206,0.0013383321036158687,0.0010921200409453795,0.0,0.0,0.032889390519187364,0.0
0.0,0.0,0.0,0.0,0.00011826676220163561,0.00990890103208876,0.0007806354913640863,0.0,0.8009999999999999,0.0013544018058690745,1.0
0.0,0.0,0.0,0.0,9.445981656364402e-05,0.004184784712052605,0.001751999455862917,0.16666666666666666,0.001,0.0014672686230248308,1.0
0.0,0.0,0.0,0.0,0.00011980269417828024,0.013729140059201221,0.0009053579749464595,0.16666666666666666,0.003,0.0014559819413092552,1.0
0.0,0.0,0.0,0.0,9.906761249357789e-05,0.0015255987225919697,0.0006220925963506092,0.0,0.27899999999999997,0.0020316027088036117,1.0
0.0,0.0,0.0,0.0,0.0001708724324017138,0.10842362705478298,0.0005136932639580501,0.16666666666666666,0.631,0.0038374717832957116,1.0
0.0,1.0,0.0,0.0,0.0008255634374464823,0.002667925098346186,0.02947455406184927,0.0,0.0,0.00011286681715575621,0.0
0.0,0.0,0.0,0.0,0.00015666506161775108,0.015652368236085776,0.0032086893361707677,0.33333333333333337,0.019,7.900677200902934e-05,1.0
0.0,0.0,0.0,0.0,0.00011711481321915214,0.013842124252650134,0.002327875635937028,0.0,0.003,0.0007900677200902936,1.0
0.0,0.0,0.0,0.0,0.0001090511703417679,0.030583135767050313,0.0007855970867048276,0.33333333333333337,0.287,0.0007900677200902936,1.0
0.0,0.0,0.0,0.0,6.374117703075166e-05,0.0073995283378090046,0.0004857052657663252,0.33333333333333337,0.115,0.0011286681715575622,1.0
0.0,0.0,0.0,0.0,6.297321104242935e-05,0.016157363885257996,0.00044764399107631526,0.33333333333333337,0.708,0.0019187358916478558,1.0
0.0,0.0,0.0,0.0,4.6461942293499706e-05,0.013028762904230603,0.00019353885211675575,0.33333333333333337,0.151,0.0028216704288939053,1.0
0.0,0.0,0.0,0.0,4.684592528766086e-05,0.037387156256515314,0.00010775903054674845,0.33333333333333337,0.499,0.0031602708803611743,1.0
0.0,0.0,0.0,0.0,9.100396961619363e-05,0.009702907751215049,0.000728880573920194,0.0,0.0,0.0020316027088036117,1.0
0.0,1.0,0.0,0.0,0.00015589709562942875,0.0019438275049719288,0.0006765696226960988,0.0,0.027000000000000003,0.001997742663656885,0.0
0.0,0.0,0.0,0.0,0.0004004942629100842,0.02213491436297514,0.009582582156676378,0.0,0.0,0.0008013544018058691,1.0
0.0,0.0,0.0,0.0,0.0003405929158209441,0.009268823728428445,0.008821270055171145,0.0,0.0,0.0007223476297968398,1.0
0.0,0.0,0.0,0.0,0.00013209014999143718,0.004471926861149293,0.001070815797419615,0.0,0.175,0.0011851015801354402,1.0
0.0,0.0,0.0,0.0,0.0005022497563627902,0.01184773476055466,0.008430094657193018,0.0,0.0,0.0006772009029345372,1.0
0.0,0.0,0.0,0.0,0.00026418029998287435,0.00513984446883072,0.008800467171746387,0.0,0.0,0.003939051918735892,1.0
0.0,0.0,0.0,0.0,6.796498996652437e-05,0.004259691359643045,0.0005260138256935628,0.6666666666666666,0.212,0.0005643340857787811,1.0
