koi_period,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_smet,koi_srad,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_disposition
0.0022311845497833926,0.001744370440849984,0.025342506324249434,0.0004594686408892147,0.0005601836011630338,5.7597449124173186e-05,0.9948076469199906,0.10042272399216415,0.0001407208426547679,0.0030093745669459437,0.00012922926843173744,0.0005636851810025492,0.005323202314819928,0.0,0.18806306306306306,0.52525,0.8188976377952756,0.00376573671839427,0.0,0.7341850125877123,0.7999395648670429,0.7708034682080925,0.33611193807680856,0.7552224371373307,0.027539503386004516,0.0
0.004708651661840175,0.0036473200126863306,0.021115986228955892,0.0009605914521939714,0.0018914563864789028,9.484379955780518e-05,0.9955156950672647,0.08526652232188886,7.787763914377092e-05,0.007987233410362338,0.0001522337970310194,0.0008496402624416445,0.006692656852242481,0.33333333333333337,0.09271771771771772,0.8861,0.84251968503937,0.0043256746944953794,0.002,0.7362204724409449,0.8002417405318293,0.7708188824662814,0.32063114022030365,0.7338491295938104,0.00045146726862302486,1.0
0.0033934328495927655,0.008959720900729464,0.018014178454354886,0.00041943435487872157,0.0020204791857131033,6.220524505410704e-05,0.9867831012508851,0.09547376018146202,0.00011666666743482708,0.006556828552416551,8.586409270017477e-05,0.00032106553721213203,0.003191712591250952,0.33333333333333337,0.12087087087087087,0.9615,0.84251968503937,0.0043256746944953794,0.46399999999999997,0.7386576677915261,0.8017727639000808,0.7706974951830443,0.3166120869306341,0.7374274661508704,0.004740406320541761,1.0
0.0072853890457473995,0.0009911195686647639,0.02522042772296682,0.0002506192586668444,0.0016654760121157786,4.684592528766086e-05,0.9990559358036347,0.07299721620785649,4.471154508692203e-05,0.01027094982877589,8.24913829218525e-05,5.4833062001155656e-05,0.001557202336907904,0.33333333333333337,0.05292792792792793,0.8871,0.84251968503937,0.0043256746944953794,0.013000000000000001,0.7482993197278912,0.8008058017727641,0.7705741811175337,0.3183983328371539,0.732688588007737,0.0020316027088036117,1.0
0.01995474980058395,0.03552172534094513,0.024205513907569885,0.0009909064317741715,0.0006530922070566677,0.00011020311932425137,0.9753363228699551,0.04515929477265697,8.581888150896694e-06,0.014727895360407094,0.00014679017427447907,0.0003578343868744783,0.0037880879543220644,0.5,0.023273273273273273,0.80915,0.8503937007874015,0.003821115199547127,0.10300000000000001,0.7395682682521828,0.8004834810636585,0.7705895953757226,0.3185471866626972,0.7336557059961315,0.0012415349887133183,1.0
0.004379241186820135,0.02814779575007929,0.014931874361615598,0.0010805786041965188,0.0018701775293418297,0.00010367540842351173,0.9634175123908427,0.08506031549644294,7.693741079641166e-05,0.007574310515520033,6.935722502630088e-05,0.00035255166576107116,0.003114404673815808,0.0,0.07807807807807808,0.518,0.8503937007874015,0.003938025326425381,0.998,0.7388183619904655,0.8006647864625304,0.7707167630057804,0.31795177136052394,0.7356866537717601,0.0024830699774266367,1.0
0.003710832458531403,0.016809387884554394,0.020012222307300015,0.0008677952169904584,0.0013548591195440209,8.524422470377631e-05,0.9730941704035875,0.09485513970512424,0.00011423313524166196,0.006013755357385858,0.0001811135655590159,0.0009401277874284689,0.006825184710702728,0.0,0.11674174174174175,0.7151000000000001,0.7244094488188976,0.003839574693264746,0.0,0.7372382023675612,0.8010878323932314,0.7708535645472062,0.32008038106579334,0.7334139264990329,0.000744920993227991,1.0
0.00111998087118796,0.03409451316206787,0.010191757310630085,0.0025581445936589393,0.0009220983217076942,0.0001708724324017138,0.8746754779324994,0.14022064130322714,0.00048583073576048355,0.0022871496397614474,0.00031545212141376243,0.0025358472105881506,0.0200006626392923,0.0,0.3310810810810811,1.0,0.7007874015748031,0.003839574693264746,0.0,0.7401815844448015,0.802302578565673,0.7703776493256262,0.3348913367073533,0.7419825918762089,0.014582392776523703,0.0
0.6259431460421548,0.027790992705359972,0.38507058165758185,0.020931452045867723,2.8310131669323077e-05,0.0005398800897905833,0.9944536228463535,0.010722754923187958,1.5209576207282003e-07,0.052580721276109646,0.0029636803959741526,0.0018441545691115287,0.07097971219366737,0.0,0.0011261261261261261,0.50005,0.968503937007874,0.004774855708290774,0.0,0.7366463120681344,0.8018835616438358,0.7740847784200385,0.3008931229532599,0.736237911025145,0.014740406320541763,0.0
0.05691284257983127,0.049476688867745006,0.05438204389917608,0.005927041332044832,0.00013504183145762838,0.001527868333767234,0.9709700259617656,0.04258170945458295,7.10241119255199e-06,0.01753689464504861,0.0012420170079936533,0.0013545035425011473,0.009420521938882568,0.0,0.00487987987987988,0.92565,0.7795275590551181,0.005439397482125057,0.156,0.7369703787026622,0.8015713134568898,0.7709055876685935,0.3209735040190533,0.7335106382978723,0.0009367945823927766,0.0
0.03554925545612414,0.018553758325404377,0.0396098107853916,0.0008370174132945302,0.0015301620725106174,0.00010521134040015635,0.9933915506254426,0.04505619135993401,8.531189563539087e-06,0.029209847227892237,0.000340046345354009,0.0005098238697657542,0.0038322639071421472,0.0,0.013888888888888888,0.69445,0.84251968503937,0.005100973430635376,0.0,0.7390861856553645,0.7991740531829171,0.7708420038535646,0.30738314974694847,0.7489361702127659,0.019864559819413093,1.0
0.03818221725389714,0.0017840152235965748,0.03268744844165582,0.0025606901262954446,0.004296108739204858,0.00014514557179291643,0.9995279679018173,0.03577688421486751,4.028233213686203e-06,0.04353574357956397,0.00040816160484835595,0.0006315483311795959,0.005654521960970545,0.33333333333333337,0.00975975975975976,0.57755,0.84251968503937,0.003944178490997921,0.12300000000000001,0.7369703787026622,0.801007252215955,0.7709267822736031,0.3218219708246502,0.7340425531914894,0.0013544018058690745,1.0
0.005552228804164119,0.004162702188392008,0.017894989287422152,0.0011988301657650854,0.003577710576740293,9.868362949941672e-05,0.9962237432145388,0.07536859470048458,4.990584580983319e-05,0.01119479848239132,0.00014340978813009254,0.0005922455288809937,0.005201718444564701,0.33333333333333337,0.06268768768768769,0.8793500000000001,0.84251968503937,0.003944178490997921,0.23600000000000002,0.7371578552680915,0.8013094278807414,0.7707938342967245,0.32048228639476034,0.7345261121856866,0.0006772009029345372,1.0
0.014665953562878191,0.03167618141452585,0.02276007437404017,0.0012971802903573373,0.0012074853468402014,0.00011596286423666868,0.9780505074345055,0.05165480977420353,1.3499651124584542e-05,0.01479031756673246,0.00025806488811188494,0.0004917639057195851,0.0036666040840668385,0.0,0.024399399399399398,0.9277500000000001,0.8188976377952756,0.0038088088704020476,0.16699999999999998,0.7380416733622583,0.8002820306204675,0.7707090558766859,0.3191426019648705,0.7320116054158607,0.0024830699774266367,1.0
0.030181206156236526,0.0008325404376784015,0.033896676717082484,0.0020873367619343827,0.0030376956314723982,0.0001259464220848587,0.9997639839509088,0.04268481286730591,7.1577187423966525e-06,0.03304881291690231,0.0005026252510723447,0.0011137343893107287,0.008835190564016477,0.16666666666666666,0.012762762762762763,0.8192999999999999,0.6614173228346456,0.003636520262370938,0.047,0.7374524612994805,0.8006647864625304,0.7708651252408478,0.3205864840726406,0.7347195357833656,0.0009029345372460497,1.0
0.08540867921298147,0.024024738344433874,0.04600268428451104,0.000753477660405582,0.0017475220607598991,7.833253080887554e-05,0.9953976870427189,0.02752861119703062,1.7974953699515094e-06,0.05517748505924492,0.0001917949765398754,0.0001554322828284028,0.002109401747158934,0.16666666666666666,0.004129129129129129,0.8834,0.6614173228346456,0.003636520262370938,0.599,0.7367829021372329,0.799959709911362,0.7707919075144509,0.31467698719857096,0.7300773694390715,0.006207674943566592,1.0
0.0022357760439116925,0.040279099270536,0.023679636855890907,0.0009946090246999973,3.0628493086303395e-05,0.00024805301422810587,0.6777200849657777,0.11650685637694608,0.00024325643110428385,0.0007578055847899557,0.00010904878091116838,0.0006698753396527257,0.005334246303024948,0.0,0.14527027027027026,0.66875,0.7637795275590551,0.0043256746944953794,0.0,0.759119395789812,0.8313859790491541,0.7695414258188825,0.37049717177731467,0.7870406189555126,0.07279909706546275,0.0
0.003914209321004705,0.012369172216936251,0.026233174462601334,0.0005313220848560246,0.0007303600366301104,7.756456482055322e-05,0.9763983950908662,0.10733065264460254,0.00017956517849566873,0.004958820070487155,8.255452581958043e-05,0.0003980772316662857,0.003257976520481076,0.0,0.08933933933933934,0.5847,0.732283464566929,0.004688711404275219,0.281,0.74034495688039,0.8020950846091863,0.7706666666666667,0.3213754093480202,0.7328820116054159,0.001693002257336343,1.0
0.018063131688218576,0.028663177925784968,0.0371783517799638,0.013613045715914854,0.0007352906362634064,0.00047383501479486475,0.9795846117535992,0.0657799773172492,3.0884657625756576e-05,0.014340877681189818,0.0036087479780616987,0.010310696827055309,0.05669983544457574,0.0,0.022147147147147148,0.7612,0.732283464566929,0.005267108874093947,0.518,0.7379640044994376,0.800962933118453,0.7707533718689789,0.32012503721345636,0.7340425531914894,6.772009029345373e-05,0.0
0.0047671525539260805,0.031200444021566763,0.020533765207454167,0.0006951618218238232,0.0005560040200169284,0.0001098191363300902,0.9424120840217135,0.1032065161356841,0.00015562622733790427,0.005146086689463257,0.00191196889710639,0.003209227042775474,0.018410328337769333,0.33333333333333337,0.0915915915915916,0.61325,0.7559055118110236,0.0054147848238348985,0.0,0.738140768118271,0.8006547139403708,0.7707028901734104,0.3195891634415004,0.734816247582205,0.0009029345372460497,1.0
0.03840849962168818,0.014073897875039645,0.07580647724498216,0.0032308594458699425,0.0003067747255285932,0.00020811878283534578,0.9918574463063489,0.043715846994535526,7.696967353382104e-06,0.017767856808452463,0.0010987924230740635,0.002409825200967227,0.01558306735728406,0.0,0.012387387387387387,0.7388,0.8661417322834645,0.005162505076360773,0.043,0.738122020461728,0.8007050765511686,0.7706705202312139,0.31960404882405474,0.7333462282398453,0.0008803611738148984,1.0
0.007514020372044557,0.0009118300031715827,0.015507594155830083,0.001204268349124892,0.0073274479243508875,9.369185057532172e-05,0.9994099598772718,0.07196618208062687,4.234714733106274e-05,0.017586832410108902,0.00013742695287771695,0.0006001925041281103,0.004793090880978939,0.0,0.047672672672672674,0.7523500000000001,0.6692913385826771,0.0035688354520730017,0.645,0.738979056189405,0.8011885576148269,0.7706647398843931,0.32003572491813037,0.7349129593810445,0.0010158013544018058,1.0
0.0035657055519647124,0.023667935299714556,0.02217496391818856,0.0017199701200750885,0.0007309695588805841,0.00016703260246010224,0.952206750059004,0.11867202804412827,0.00026055847628068897,0.00464670903886032,0.000298037693168369,0.0017979247306930653,0.014202568831656485,0.0,0.12124624624624625,0.8021499999999999,0.8188976377952756,0.0055132354569955334,0.431,0.7383094970271573,0.8011482675261887,0.7706897880539499,0.3195296219112831,0.7341295938104448,0.0003950338600451468,1.0
0.002343362503444269,0.004162702188392008,0.017345780053367857,0.0194538860564053,0.002275640437817656,0.00046577137191748056,0.992565494453623,0.1161975461387772,0.00024017764416293103,0.005346461971767684,0.0044434170150862646,0.02711516315448625,0.15536682606822974,0.0,0.17792792792792791,0.8998999999999999,0.8346456692913385,0.0046025671002596635,0.0,0.7390288713910762,0.8016458501208704,0.7706473988439306,0.3196784757368264,0.7339748549323017,0.00028216704288939055,1.0
0.0313997479904874,0.03219156359023153,0.10442704683917554,0.009838367934064226,4.033731179027732e-05,0.0002787716537609982,0.9581071512862877,0.034848953500360866,3.728650652027618e-06,0.00756182607425496,0.0021898739756017367,0.003823541651519545,0.026074856152053627,0.0,0.011636636636636636,0.51495,0.6850393700787402,0.0030642759571247492,0.0,0.746427232310247,0.8016841257050767,0.7659537572254336,0.36847275974992555,0.7356189555125725,0.036772009029345375,0.0
0.0031589328144943996,0.005986362194735173,0.01842808992497584,0.0004927919772216483,0.0018589775579893753,6.950092194316898e-05,0.9904413500118009,0.108774100422724,0.00018849273883309457,0.006057450901813615,0.00010166621426782943,0.0005065463633016924,0.0039316598009873326,0.0,0.13513513513513514,0.70265,0.7559055118110236,0.004368746846503157,0.255,0.7373988965665007,0.8011482675261887,0.7707456647398844,0.3160166716284608,0.7345261121856866,0.003047404063205418,1.0
0.00385115487859979,0.016056137012369173,0.021998708422845605,0.0011687465982427494,0.0011101141673270278,0.000121722609149086,0.9730941704035875,0.10434065367563666,0.000161871371507864,0.005732855428921706,0.00018610443937829832,0.001049840745265587,0.007852275613769643,0.33333333333333337,0.11336336336336336,0.76,0.84251968503937,0.004971756974612043,0.016,0.7382023675611977,0.802659145850121,0.7708092485549133,0.3185918428103602,0.7343326885880077,0.0011286681715575622,1.0
0.0103391226821359,0.036116397082143994,0.01820993763155956,0.001183325557888189,0.0006904363292240831,0.00014860141874036684,0.9622374321453858,0.07361583668419425,4.593292014599165e-05,0.009553094456034167,0.00011801122550213805,0.00046844256463897426,0.004185671529702806,0.33333333333333337,0.04091591591591592,0.6182,0.84251968503937,0.004971756974612043,0.37200000000000005,0.740612780545289,0.8027800161160357,0.7706339113680154,0.3213754093480202,0.7334622823984526,0.0012415349887133183,1.0
0.02435966519370475,0.02386615921344751,0.025054285247848456,0.0017472767429030551,0.0031991101845889156,0.0001148109152541852,0.9915034222327118,0.04093205485101557,6.208272470063291e-06,0.029147425021566874,0.0002775902735081286,0.0007011666829579524,0.005323202314819928,0.0,0.019144144144144143,0.63675,0.7874015748031495,0.00342115950233205,0.5920000000000001,0.7383630617601371,0.8025584206285256,0.7707842003853564,0.31735635605835066,0.7359767891682786,0.003047404063205418,1.0
0.012385401876157462,0.034332381858547416,0.023471597582699226,0.0005911421018139002,0.0005427033737655201,9.829964650525557e-05,0.9654236488081188,0.07145066501701207,4.129169492152711e-05,0.009940112135251443,0.0007063846404810344,0.0014297204872384464,0.009762885573238208,0.5,0.03791291291291291,0.8322499999999999,0.732283464566929,0.004953297480894425,0.044000000000000004,0.7397557448176121,0.801007252215955,0.7707044315992293,0.32390592438225657,0.7342359767891683,0.0029345372460496616,1.0
0.006367394256123102,0.035601014906438314,0.020925283561863513,0.00022169275143382912,0.00025986328089392096,6.566109200155743e-05,0.9294312013216899,0.09330858851427982,0.00010752248586050965,0.004752826789613444,0.00015851918728735308,0.0006708706304734069,0.005201718444564701,0.33333333333333337,0.06794294294294294,0.8894,0.7559055118110236,0.0054147848238348985,0.009000000000000001,0.7388987090899353,0.7995366639806609,0.7706996146435453,0.32048228639476034,0.7344294003868472,0.0006772009029345372,1.0
0.006663127319661671,0.005431335236282905,0.0159150043991638,0.028284570184500205,0.008149181876922545,0.0005740545762709261,0.9966957753127214,0.09021548613259099,9.529490838235233e-05,0.016844008154837033,0.004921926600978255,0.021295299823075972,0.09228356544115211,0.0,0.06756756756756757,0.5393,0.6614173228346456,0.004608720264832203,0.0,0.7379773956826826,0.8006023368251411,0.7731791907514451,0.3190235189044358,0.7337040618955513,0.0008577878103837471,0.0
0.015013144497593516,3.964478274659055e-05,0.02109503782991923,0.0013031970038618044,0.005936050122756149,7.372473487894168e-05,1.0,0.035158263738529746,3.839265751716942e-06,0.025976376940238226,0.00016888052774644918,0.00043134637068864817,0.003191712591250952,0.33333333333333337,0.024399399399399398,0.8601,0.795275590551181,0.00251049114559618,0.204,0.7363276019069045,0.8015713134568898,0.7708285163776494,0.320333432569217,0.7338491295938104,0.0003386004514672686,1.0
0.007069097875420334,0.0016254360926102125,0.014273083329841932,0.0015103107956501937,0.00881283188010349,7.986846278552015e-05,0.9990559358036347,0.04753067326528508,1.0213460871314218e-05,0.017998818971856324,0.0003262772336192099,0.0007048794034013807,0.004274023435342971,0.33333333333333337,0.05067567567567568,0.7504,0.795275590551181,0.00251049114559618,0.588,0.7372114200010713,0.8015511684125707,0.7707745664739885,0.32092884787139025,0.733752417794971,0.0007900677200902936,1.0
0.03374507004446544,0.0011100539169045353,0.028189321517473134,0.0012976431144730654,0.005673269842520675,7.334075188478052e-05,0.9997639839509088,0.024744819053510673,1.3181632712977734e-06,0.04402263678890183,0.00015020287165357473,0.00026060673012081096,0.0023965454404894695,0.33333333333333337,0.010135135135135136,0.8109500000000001,0.795275590551181,0.00251049114559618,0.01,0.7382291499276876,0.7998388396454473,0.7706859344894027,0.31988687109258707,0.7356866537717601,0.0019187358916478558,1.0
0.003195174402963504,0.022121788772597527,0.018625293819355456,0.006046449953902719,0.0013508972249159418,0.00022808589853172583,0.9610573518999294,0.09598927724507682,0.00011905871896560868,0.005426986617927407,0.00111951813276254,0.007246534693829594,0.0381238472837311,0.0,0.134009009009009,0.8384499999999999,0.7401574803149605,0.003704205072668874,0.0,0.7383443141035942,0.8005701047542306,0.7708227360308285,0.3189639773742185,0.7344390715667312,0.0009367945823927766,1.0
0.0018081952753265258,0.036274976213130354,0.007331939662831906,0.0009498307915032898,0.0016425645060935083,7.334075188478052e-05,0.9159782865234836,0.07526549128776162,4.958321843573932e-05,0.0039787914311788936,7.453289734971242e-05,0.000481749735901512,0.004296111411753012,0.0,0.17717717717717718,0.7787999999999999,0.6535433070866141,0.002196679752396657,0.0,0.7379613262627887,0.8019339242546335,0.7706666666666667,0.3228639476034534,0.7366537717601548,0.003724604966139955,1.0
0.00943021568928917,0.012844909609895339,0.04622372601227721,0.01676372088373488,0.00041888328231214864,0.0004281410384896874,0.9831248524899693,0.0763996288277142,5.250530065253229e-05,0.007494410091423564,0.004125970339648553,0.01403915031945964,0.08229980010381349,0.0,0.04391891891891892,0.9398,0.5669291338582677,0.004411818998510935,0.5529999999999999,0.7383657399967861,0.800628525382756,0.7706647398843931,0.3198719857100327,0.7340812379110252,0.00013544018058690745,0.0
0.0018960233797530443,0.011100539169045355,0.0136785822123532,0.0011228113047567212,0.0026240912472223882,8.678015668042092e-05,0.9786405475572338,0.10083513764305599,0.00014340325882223403,0.004902640084794325,0.00015197292243191585,0.0011592064513564597,0.009100246280936973,0.16666666666666666,0.21696696696696696,0.8409,0.8346456692913385,0.0034334658314771295,0.0,0.7385505383255665,0.8001007252215957,0.7707244701348748,0.3204376302470973,0.7345261121856866,0.0006884875846501128,1.0
0.010543480904953387,0.026918807484934984,0.017474576589513954,0.003244049933168198,0.0034275939539093426,9.868362949941672e-05,0.9837148926126978,0.03134343746778018,2.6731982424919884e-06,0.016975094788120305,0.00038828203609952267,0.0011343380339676051,0.007841231625564623,0.0,0.04316816816816817,0.8276,0.7795275590551181,0.0016367417762955486,0.17800000000000002,0.7398093095505919,0.802860596293312,0.7706570327552986,0.3209139624888359,0.733752417794971,0.000744920993227991,1.0
0.005853233473447872,0.015461465271170314,0.030366510300111102,0.003231090857927807,0.0007008199761339385,0.00020082310594628385,0.9767524191645033,0.09516444994329312,0.00011585088107461832,0.0064694374635610365,0.0007832410789717354,0.004168591058232638,0.024418257921300538,0.0,0.07695195195195195,0.7805500000000001,0.6535433070866141,0.004811774695726012,0.013000000000000001,0.7381648722481119,0.800807816277196,0.7707976878612717,0.31954450729383743,0.7336557059961315,0.0005869074492099323,1.0
0.006506616777276758,0.021685696162385033,0.0536936361653161,0.0034714122800196976,0.00011509086208051603,0.0001835438712090319,0.94441822043899,0.0763996288277142,5.2367031777920636e-05,0.0035293515456362506,0.0009617538838751618,0.004676298559953203,0.03446828718786928,0.0,0.07057057057057058,0.5661,0.8622047244094487,0.004061088617876174,0.0,0.7387487278375917,0.8016579371474619,0.770840077071291,0.3192319142601965,0.7334139264990329,0.0009593679458239279,1.0
0.017708606075568758,0.001228988265144307,0.019177175780183395,0.001410456492681825,0.009232487949554632,7.103685391981359e-05,0.9996459759263631,0.0310341272296113,2.599454842699106e-06,0.03371673052458374,0.0001696504707440371,0.00043890582776362464,0.004097319624062641,0.16666666666666666,0.02515015015015015,0.9194,0.6850393700787402,0.0021720670941064993,0.0,0.7402110450479404,0.8011079774375505,0.7705664739884394,0.3230128014289967,0.7323984526112186,0.0029345372460496616,1.0
0.00911202848975403,0.024896923564858866,0.009133501979984889,0.0012178059545099433,0.019696950979227426,7.026888793149129e-05,0.9907953740854379,0.04082895143829261,6.180618695140959e-06,0.028023825307710266,0.00012654702254114074,0.00029868269938826257,0.0033463284261212407,0.16666666666666666,0.0472972972972973,0.5044,0.6850393700787402,0.0021720670941064993,0.0,0.7369971610691521,0.8010475423045932,0.7708150289017341,0.32167311699910683,0.7318181818181818,0.0028216704288939053,1.0
0.011286149402174084,0.035006343165239456,0.027341272535782037,0.0010596358129598157,0.0002990903914422641,9.906761249357789e-05,0.9543308945008261,0.06031549644293227,2.2888107710715887e-05,0.007530614971092277,0.00013346556939228618,0.0005028883575837657,0.0039537477773973735,0.0,0.04016516516516516,0.92855,0.6220472440944882,0.003341168362889034,0.758,0.7384701912260968,0.8017929089443998,0.7707495183044316,0.31750520988389397,0.7336557059961315,0.0019187358916478558,1.0
